delivery_date,split,last_settlement_price,settlement_price,price_change_eur_mwh,target_direction,pnl_long_eur,pnl_short_eur,gen_solar_mw_mean,gen_wind_onshore_mw_mean,gen_wind_offshore_mw_mean,gen_fossil_gas_mw_mean,gen_fossil_hard_coal_mw_mean,gen_fossil_brown_coal_lignite_mw_mean,gen_nuclear_mw_mean,load_actual_mw_mean,load_forecast_mw_mean,forecast_solar_mw_mean,forecast_wind_onshore_mw_mean,forecast_wind_offshore_mw_mean,weather_temperature_2m_degc_mean,weather_wind_speed_10m_kmh_mean,weather_shortwave_radiation_wm2_mean,price_fr_eur_mwh_mean,price_nl_eur_mwh_mean,price_at_eur_mwh_mean,price_pl_eur_mwh_mean,price_cz_eur_mwh_mean,price_dk_1_eur_mwh_mean,flow_fr_net_import_mw_mean,flow_nl_net_import_mw_mean,carbon_price_usd_mean,gas_price_usd_mean,price_mean,price_max,price_min,price_std
2021-06-19,train,80.52708333333334,69.61458333333333,-10.912500000000009,-1,-261.9000000000002,261.9000000000002,11896.221458333333,4749.537395833334,2305.5429166666668,7544.515833333334,5973.903854166667,12442.027187500002,6400.020520833333,60712.161041666666,57687.90791666667,11980.281041666667,5265.68,2181.6811458333336,24.929166666666664,6.0874999999999995,329.125,81.07000000000001,80.72,80.74166666666666,80.35208333333334,82.5675,80.52708333333334,786.2959166666666,-50.78,15.452500343322754,29.222500483194988,80.52708333333334,100.02,64.78,12.057362347352852
2021-06-20,train,69.61458333333333,57.855,-11.759583333333332,-1,-282.22999999999996,282.22999999999996,11524.332499999999,5595.4357291666665,1651.1421874999999,4872.8665625,3122.39,11001.211666666668,6339.441458333334,51684.483125,50633.08354166666,11522.137499999999,6188.6628125,2138.938125,24.691666666666666,7.320833333333333,283.3333333333333,72.67625,73.67916666666666,70.545,75.28458333333333,70.545,69.55499999999999,216.13108333333332,-587.2841666666667,15.452500343322754,29.405000686645508,69.61458333333333,92.75,49.37,12.266287478878551
2021-06-21,train,57.855,78.19333333333333,20.33833333333333,1,488.11999999999995,-488.11999999999995,8891.583333333334,9692.976458333333,2611.2414583333334,3579.143020833333,2186.4429166666664,8995.519270833332,6356.770104166667,48011.723333333335,47366.56041666667,9916.696249999999,8859.745625,2272.3908333333334,23.491666666666664,11.533333333333333,255.45833333333334,57.310833333333335,59.73,57.815416666666664,64.98458333333333,57.855,57.855,1473.782395833333,-1128.6570833333333,15.452500343322754,29.405000686645508,57.855,88.13,23.72,18.563424299927274
2021-06-22,train,78.19333333333333,84.70208333333333,6.508750000000006,1,156.21000000000015,-156.21000000000015,9847.076145833335,9542.260729166666,3016.7022916666665,6198.710625,4022.6077083333334,13154.81,6502.927083333333,59970.51854166667,58109.64124999999,8988.963229166666,9108.033541666666,3085.8914583333335,19.816666666666666,15.85,285.5416666666667,78.19333333333333,78.19333333333333,78.19333333333333,77.72708333333334,78.76791666666666,78.19333333333333,1618.84225,96.81083333333333,15.452500343322754,29.579999923706055,78.19333333333333,94.07,58.62,11.49746726993334
2021-06-23,train,84.70208333333333,93.47208333333333,8.769999999999996,1,210.4799999999999,-210.4799999999999,7125.831875,4527.4939583333335,2559.06,8361.085625,5832.023020833333,13428.738125000002,6600.219375000001,59793.7015625,58557.50239583334,7495.756875,5158.003958333334,2028.5349999999999,15.941666666666668,8.975,274.5833333333333,83.29291666666667,84.55416666666666,84.58,84.97416666666668,85.47166666666668,84.70208333333333,2259.8488958333332,1300.0433333333333,15.452500343322754,30.548333803812657,84.70208333333333,100.46,64.84,11.304086594319953
2021-06-24,train,93.47208333333333,94.99666666666667,1.5245833333333394,1,36.590000000000146,-36.590000000000146,7974.8907291666665,2115.365729166667,591.7368749999999,8842.217604166666,7399.965729166666,13418.615937499999,6606.154895833333,57985.57770833333,59045.4028125,8505.659583333334,2451.0964583333334,870.8731250000001,16.258333333333333,6.05,177.54166666666666,84.97083333333333,92.30874999999999,92.99208333333333,89.10291666666667,94.47250000000001,93.47208333333333,2310.2590625,851.8741666666666,15.452500343322754,31.410000165303547,93.47208333333333,139.72,70.09,18.789269828506
2021-06-25,train,94.99666666666667,90.10208333333333,-4.894583333333344,-1,-117.47000000000025,117.47000000000025,6716.8778125,1345.320625,101.70677083333334,9394.529270833333,6733.653958333333,13041.007708333333,6614.817395833333,57787.736875,58045.81666666667,6833.892083333333,2174.709375,152.69447916666667,16.495833333333334,5.141666666666667,163.91666666666666,89.14666666666666,93.16000000000001,94.86333333333333,88.31291666666668,96.26125,94.99666666666667,2702.707520833333,1104.2779166666667,15.452500343322754,31.936666170756023,94.99666666666667,129.54,73.31,15.783462359633608
2021-06-26,train,90.10208333333333,78.8175,-11.28458333333333,-1,-270.8299999999999,270.8299999999999,8061.698645833333,1156.4870833333332,396.1333333333334,8406.211874999999,6065.747083333333,13069.781041666667,6617.571875000001,56734.71812500001,56564.95020833333,7846.042083333334,1385.0635416666667,310.2384375,16.341666666666665,4.604166666666667,212.66666666666666,86.77541666666667,89.49333333333334,89.91833333333334,87.75541666666668,97.44875,90.10208333333333,2162.060020833333,482.8845833333333,15.452500343322754,32.32333183288574,90.10208333333333,109.08,75.44,10.896614942730835
2021-06-27,train,78.8175,65.24041666666666,-13.577083333333334,-1,-325.85,325.85,10845.1771875,1218.7467708333334,130.8028125,4657.92125,3725.5028125000003,11422.163854166667,6557.307604166667,48292.56614583333,48594.60229166667,10627.435520833333,1022.8169791666666,134.951875,17.849999999999998,4.2124999999999995,290.0416666666667,75.38666666666667,79.36291666666666,78.44916666666667,79.4025,79.17125,78.8175,2313.199416666667,-1320.27125,15.452500343322754,32.3849983215332,78.8175,95.95,64.87,9.32299739540791
2021-06-28,train,65.24041666666666,88.84583333333335,23.605416666666684,1,566.5300000000004,-566.5300000000004,11381.510208333333,2804.939270833333,326.9245833333334,3681.3240625,2585.92,9746.841354166667,6525.669583333333,45530.64875,46014.5103125,11504.386979166666,2366.403541666667,327.248125,19.566666666666666,8.049999999999999,292.5416666666667,52.18416666666667,64.10666666666667,66.28458333333333,71.15333333333334,66.69,65.23,2699.3369374999997,-1415.0458333333333,15.452500343322754,32.3849983215332,65.24041666666666,95.0,21.73,20.48178628401483
2021-06-29,train,88.84583333333335,91.75083333333333,2.904999999999987,1,69.71999999999969,-69.71999999999969,10628.31125,3082.4078125,1823.6194791666667,7749.872916666667,6411.0720833333335,12560.899375,6453.2110416666665,59744.16770833333,57238.3671875,11041.829375000001,3396.1419791666667,1605.6156250000001,21.391666666666666,7.395833333333333,240.45833333333334,87.95583333333333,88.78375,88.90249999999999,86.64999999999999,89.46833333333332,88.84583333333335,2369.3056874999997,-87.02166666666669,15.452500343322754,32.30500094095866,88.84583333333335,123.96,68.92,14.21897657806413
2021-06-30,train,91.75083333333333,92.27749999999999,0.5266666666666566,1,12.639999999999759,-12.639999999999759,7516.242395833334,3657.1144791666666,3684.8526041666664,8357.751354166667,6070.860937500001,12883.153333333334,6484.223333333334,59735.661458333336,58776.33885416667,7473.0925,3403.733125,2849.380625,19.208333333333332,5.5625,177.16666666666666,90.175,91.53583333333334,91.74291666666666,87.49125,92.98875,91.75083333333333,2953.410895833333,779.8612499999999,15.452500343322754,33.28650029500326,91.75083333333333,111.03,73.45,10.499517138655834
2021-07-01,train,92.27749999999999,90.1675,-2.109999999999985,-1,-50.639999999999645,50.639999999999645,5660.198229166667,7228.776145833333,1747.8148958333334,7832.18375,6030.306979166667,12483.879687499999,6529.987916666666,59508.174375,58816.11854166666,6349.870729166666,7356.324375,1410.8515625,17.095833333333335,13.008333333333333,196.0,90.13916666666667,91.9425,92.16791666666667,85.89333333333333,92.27749999999999,92.27749999999999,2163.217125,-112.81541666666668,15.452500343322754,34.43266805013021,92.27749999999999,108.0,74.03,11.022449917051702
2021-07-02,train,90.1675,96.62124999999999,6.453749999999985,1,154.88999999999965,-154.88999999999965,4184.188958333333,9767.265625,1405.9353125,7796.381458333333,5422.656666666667,12229.307916666667,6617.863854166667,60569.0546875,59410.83479166666,4475.516041666667,11580.6103125,1943.7996875,13.879166666666668,16.974999999999998,97.5,88.5675,89.70541666666666,90.1325,84.95791666666666,90.21916666666668,89.70541666666666,1460.4319375000002,-420.8908333333333,15.452500343322754,35.889501571655266,90.1675,103.77,71.24,9.617685814933992
2021-07-03,train,96.62124999999999,83.76625,-12.85499999999999,-1,-308.51999999999975,308.51999999999975,8413.737083333333,4632.646875,666.983125,8055.701354166667,5303.275833333333,12217.496458333333,6619.998854166667,57504.04052083333,57552.878854166665,8480.988645833333,4184.279687499999,552.1640625,14.4375,10.866666666666667,109.625,96.49583333333334,96.0575,97.07833333333333,88.57249999999999,101.63499999999999,96.62124999999999,1169.0415625,638.4008333333334,15.452500343322754,35.87966664632162,96.62124999999999,122.5,82.18,11.66115972773086
2021-07-04,train,83.76625,81.9575,-1.8087500000000034,-1,-43.41000000000008,43.41000000000008,11207.813645833332,1547.7283333333335,192.81979166666667,4646.814375,4333.098645833333,11782.605312500002,6548.527083333333,48402.129687500004,47315.65864583334,11127.885833333334,2096.53875,256.693125,17.129166666666666,5.991666666666667,269.4166666666667,83.95625,84.06041666666667,85.00833333333334,83.99166666666666,85.69125000000001,83.76625,1118.7188541666667,-483.4708333333333,15.452500343322754,35.82699966430664,83.76625,107.43,65.0,13.79527449417246
2021-07-05,train,81.9575,94.18333333333334,12.225833333333341,1,293.4200000000002,-293.4200000000002,8523.378645833332,2633.1132291666668,207.88,4324.841354166667,4193.041458333333,11553.093020833332,6553.307708333334,45724.0328125,44923.1053125,8431.281041666667,2090.0568749999998,314.51354166666664,18.883333333333333,6.091666666666666,252.83333333333334,78.3525,82.20375,81.63333333333334,81.2025,81.74125,81.9575,1643.048,-1467.7266666666667,15.452500343322754,35.82699966430664,81.9575,104.92,69.07,10.883647586292414
2021-07-06,train,94.18333333333334,80.36375,-13.819583333333341,-1,-331.6700000000002,331.6700000000002,7209.891145833334,4723.99,694.2634374999999,6787.020729166667,6496.13375,11662.762916666667,6603.1915625,57846.004270833335,56691.22145833333,7333.321354166666,4672.75125,909.3185416666666,17.5625,10.658333333333333,195.04166666666666,92.97875,94.16666666666667,94.015,92.53291666666667,94.09958333333333,94.18333333333334,2476.071104166667,-350.5054166666667,15.452500343322754,35.82699966430664,94.18333333333334,118.0,71.54,13.531676096146198
2021-07-07,train,80.36375,99.73166666666667,19.367916666666673,1,464.83000000000015,-464.83000000000015,8541.674791666666,13719.672291666668,4111.825729166667,4217.799166666667,4595.16,10667.398541666667,6432.9747916666665,60359.583645833336,57695.01385416667,8854.646458333335,12972.1325,4012.382291666667,18.991666666666667,13.508333333333333,199.70833333333334,80.63333333333334,77.35125000000001,86.70958333333334,87.59916666666668,87.09333333333332,79.21708333333333,2746.9317708333333,4.687500000000014,15.452500343322754,34.39199956258138,80.36375,103.97,58.51,14.860587445963578
2021-07-08,train,99.73166666666667,108.77625,9.044583333333335,1,217.07000000000005,-217.07000000000005,7145.443125000001,4073.999375,2567.8932291666665,6785.717916666667,7132.101979166667,11421.212604166665,6479.505208333333,59179.2475,57384.45583333333,7490.841354166667,3541.6162499999996,2278.9222916666668,17.608333333333334,5.991666666666667,195.54166666666666,98.72625,96.42416666666666,101.3825,89.96708333333333,101.35833333333333,96.47791666666666,2707.705916666667,1411.42125,15.452500343322754,32.632500966389976,99.73166666666667,133.48,75.07,15.768700331508855
2021-07-09,train,108.77625,91.40458333333333,-17.37166666666667,-1,-416.9200000000001,416.9200000000001,5333.789791666667,2137.0855208333332,449.46208333333334,7887.1466666666665,8097.572499999999,11643.813541666668,6571.766458333333,58547.39822916666,58262.7459375,6168.790520833333,1641.4269791666666,456.9402083333334,17.670833333333334,5.154166666666667,167.79166666666666,93.63208333333334,95.7725,109.19166666666666,93.3175,109.5775,108.77625,2968.5127916666665,1616.8329166666665,15.452500343322754,33.14966710408529,108.77625,150.0,78.07,20.608124571866437
2021-07-10,train,91.40458333333333,80.48708333333333,-10.917500000000004,-1,-262.0200000000001,262.0200000000001,5210.8775,7196.136458333333,559.5717708333333,6966.774895833333,6257.875208333334,11530.330729166666,6983.843020833334,58063.495208333334,56471.64166666666,5591.922916666666,4556.512604166667,416.49895833333335,15.379166666666668,11.487499999999999,49.75,90.6675,88.41291666666666,91.27916666666665,86.53625,91.40458333333333,91.40458333333333,1580.5880416666666,1673.8454166666668,15.452500343322754,36.07866668701172,91.40458333333333,107.97,75.15,10.175742245832645
2021-07-11,train,80.48708333333333,77.44625,-3.0408333333333246,-1,-72.97999999999979,72.97999999999979,10201.6846875,4299.781979166667,681.9340625,3615.3429166666665,4104.372395833333,11260.9846875,7826.28375,48927.2309375,47043.08177083333,10391.075520833334,3538.085833333333,666.9233333333333,17.2,6.545833333333333,229.95833333333334,81.64083333333333,81.20625,81.33291666666666,81.15958333333333,81.33291666666666,80.48708333333333,-354.54604166666667,-1383.944166666667,15.452500343322754,36.63199996948242,80.48708333333333,100.05,65.81,11.048789223127633
2021-07-12,train,77.44625,93.97500000000001,16.528750000000002,1,396.69000000000005,-396.69000000000005,7879.775624999999,3351.65625,750.6515625000001,3640.6030208333336,3654.2172916666664,11223.4746875,7896.567916666667,45859.69635416666,44215.56427083333,8103.710625,2796.9636458333334,704.02375,17.691666666666666,5.870833333333334,168.45833333333334,77.44625,77.44625,77.44625,75.17666666666666,77.44625,77.44625,584.9641458333333,-914.86625,15.452500343322754,36.63199996948242,77.44625,103.63,64.0,12.374016188385834
2021-07-13,train,93.97500000000001,94.23125,0.2562499999999943,1,6.149999999999864,-6.149999999999864,10063.9584375,3181.0253125,1410.8984375,6290.09125,6425.132604166666,11410.674583333333,7832.125729166666,58683.07375,55647.53833333333,10299.766458333334,3838.4047916666664,1374.875625,19.1125,5.633333333333333,249.625,93.84916666666668,93.98416666666667,94.01791666666666,87.01625,94.01791666666666,93.97500000000001,1172.1253541666667,-72.84166666666668,15.452500343322754,34.979498545328774,93.97500000000001,120.49,72.92,12.662120847149815
2021-07-14,train,94.23125,87.455,-6.7762500000000045,-1,-162.6300000000001,162.6300000000001,6272.819270833334,4063.1373958333334,543.3905208333333,7166.239791666667,7433.039479166667,11496.956666666667,7865.053124999999,59946.43625,56631.16729166667,7244.4478125,4357.0771875,652.1077083333333,20.579166666666666,7.175,182.95833333333334,93.41166666666668,94.13333333333333,94.22541666666666,85.10666666666667,98.20166666666667,94.23125,2603.302416666667,1480.2333333333333,15.452500343322754,35.32733408610026,94.23125,109.88,75.2,10.543508331422832
2021-07-15,train,87.455,89.70541666666666,2.2504166666666663,1,54.00999999999999,-54.00999999999999,5309.722604166666,6113.747083333333,2195.1819791666667,6680.439375000001,6793.4375,10767.8490625,7871.970937499999,59638.341145833336,57393.17979166666,5598.786041666666,7808.047916666666,2525.0163541666666,17.308333333333334,11.070833333333333,146.5,69.33041666666666,84.80291666666666,88.65666666666668,85.98041666666667,92.02333333333333,87.455,3500.8138125,796.4641666666666,15.452500343322754,34.8896681467692,87.455,111.11,71.18,12.520150714469997
